id_observation;annee;region;milieu_dominant;population;taux_urbanisation_pct;nombre_menages;taille_menage_moy;part_menages_bois_chauffe_pct;part_menages_charbon_pct;part_menages_petrole_pct;part_menages_gaz_pct;part_menages_electricite_pct;taux_foyers_ameliores_pct;cons_bois_chauffe_m3_par_hab;cons_charbon_m3_ebr_par_hab;prix_bois_ariary_stere;prix_charbon_ariary_sac;demande_bois_chauffe_m3_ebr;demande_charbon_m3_ebr;demande_totale_m3_ebr;taux_pauvrete_estime_pct;source_principale;statut_donnee;commentaire_collecte
DEM-2001-06;2001;Amoron i Mania;rural;558298;4.67;109643;5.09;89.58;9.08;0.87;0;0;4.21;0.6533;0.6009;4579;1345;184769.65;16919.03;201688.68;81.93;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2012-18;2012;Androy;rural;746791;6.67;162094;4.61;94.62;4.4;0.77;0;0;13.62;0.6271;0.6129;12324;3706;436676.38;21390.92;458067.3;80.74;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2030-10;2030;Atsinanana;mixte;2074884;33.72;551486;3.76;58.38;36.79;0.08;2.07;2.33;31.19;0.4609;0.895;45521;ND;568936.98;746019.43;1314956.41;71.47;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2008-08;2008;Ihorombe;rural;310264;5.05;66037;4.7;77.03;21.8;0.97;0;0;8.65;0.6439;0.6;8281;2616;124349.31;33862.77;158212.08;76.92;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2028-17;2028;Atsimo-Andrefana;rural;2421345;19.5;590898;4.1;70.46;26.04;0.23;1.57;2.03;27.66;0.5384;0.7406;43389;13483;957556.38;509550.47;1467106.85;74.25;projection_scenario_tendanciel;projection_scenario;
DEM-2001-05;2001;Haute Matsiatra;rural;944452;9.18;183975;5.13;79.81;18.84;0.68;0;0;5.61;0.6264;0.6528;4628;1527;267527.28;64157.25;331684.53;73.89;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2016-02;2016;Vakinankaratra;rural;1974785;14.3;440620;4.48;81.79;17.99;0.36;0.15;0.05;16.68;0.5817;0.6976;15705;4873;1154632.36;299228.97;1453861.33;81.53;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2020-03;2020;Itasy;rural;941550;17.44;217256;4.33;84.12;15.51;0.37;0.13;0.34;20.12;0.5601;0.7287;19868;6360;550381.39;134764.6;685145.99;71.45;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2011-09;2011;Atsimo-Atsinanana;rural;850859;4.28;159007;5.35;92.84;6.34;1.17;0;0;12.77;0.6412;0.586;10202;3265;499090.51;31347.32;530437.83;79.63;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2024-06;2024;Amoron'i Mania;rural;959290;15.38;204912;4.68;82.92;14.4;0.45;0.71;0.87;21.28;0.5691;0.7034;28959;9812;532816.74;110054.97;642871.71;78.15;estimation_synthetique_calibree;historique_synthetique;valeur saisie manuellement
DEM-2011-15;2011;Betsiboka;rural;312329;9.95;68731;-4.54;83.62;15.35;0.75;0;0;14.13;0.6088;0.6505;9671;3144;158295.61;30753.54;189049.15;78.33;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2025-06;2025;Amoron'i Mania;rural;981914;16.47;209609;4.68;83.08;14.52;;0.95;1.04;24.46;0.5587;0.711;31625;9711;523374.2;116337.45;639711.65;76.93;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2014-08;2014;Ihorombe;rural;370876;8.01;79834;4.65;76.09;22.62;0.78;0;0;12.58;0.6216;0.6299;13120;4153;195678.33;61349.17;257027.5;76.77;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2027-16;2027;Melaky;rural;416969;14.8;96370;4.33;79.19;17.87;0.61;1.33;1.54;23.96;0.5681;0.6927;39245;12266;211436.38;58140.45;269576.83;75.5;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2011-12;2011;Alaotra-Mangoro;rural;1037134;10.72;241425;4.3;74.19;24.73;0.58;0;0;11.2;0.6093;0.6634;9871;3525;453861.79;170264.21;624126.0;81.99;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2019-17;2019;Atsimo-Andrefana;rural;1861732;14.42;432955;4.3;76.5;22.63;0.23;0.24;0.27;20.39;0.5755;0.6935;19012;5708;983847.46;351065.04;1334912.5;75.34;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2006-05;2006;Haute Matsiatra;rural;1066815;11.67;209651;5.09;78.98;20.3;0.61;0;0;9.95;-;0.6763;6751;2076;377457.04;111524.3;488981.34;74.48;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2023-17;2023;Atsimo-Andrefana;rural;2092568;16.02;491093;4.26;74.22;24.3;0.29;0.8;1.05;20.18;0.5674;0.7123;27489;8472;1025831.69;426061.78;1451893.47;74.79;estimation_synthetique_calibree;historique_synthetique;a verifier
DEM-2001-11;2001;Analanjirofo;rural;728333;7.37;186967;3.9;87.32;11.64;0.49;0;0;5.67;0.6362;0.6312;4744;1493;230850.84;30508.81;261359.65;74.16;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2020-02;2020;Vakinankaratra;rural;2174440;15.55;490740;4.43;79.77;18,96;0.35;0.26;0.34;19.79;0.5705;0.7074;23302;6369;1251058.78;347880.29;1598939.07;80.42;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2002-15;2002;Betsiboka;rural;235097;5.58;49814;4.72;85.71;13.05;0.91;0;0;7.06;0.6437;0.6082;5152;1566;72883.81;11413.79;84297.6;78.3;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2003-15;2003;Betsiboka;rural;241326;5.39;51334;4.7;86.35;13.49;0.75;0;0;4.98;0.6481;0.6086;5272;1587;84896.63;12016.39;96913.02;77.49;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2017-09;2017;Atsimo-Atsinanana;rural;1000782;6.26;190968;5.24;91.62;7.68;0.95;0;0;15.64;0.626;0.6056;17787;4952;697066.12;56385.91;753452.03;77.66;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2025-11;2025;Analanjirofo;rural;1379822;18.65;399811;3.45;78.99;18.03;0.09;1.12;1.11;23.91;0.5482;0.7368;32861;11088;679906.59;218598.73;898505.32;71.47;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2012-04;2012;Bongolava;rural;561448;3.91;121785;4,61;87.44;11.58;0.53;0;0;14.31;0.6407;0.5798;12792;3947;317420.79;39590.15;357010.94;78.81;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2020-09;2020;Atsimo-Atsinanana;rural;1094546;8.41;212612;5.15;91.17;7.97;0.91;0.12;0.15;19.98;0.6076;0.6249;20832;7122;722930.89;66219.67;789150.56;77.67;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2021-10;2021;Atsinanana;mixte;1608662;29.41;409187;3.93;65.36;33.19;0.3;0.57;0.56;21.94;0.4949;0.8633;23518;7372;642112.94;566666.41;1208779.35;72.7;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2008-21;2008;DIANA;mixte;625964;ND;171386;3.65;51.52;46.82;-;0;0.88;15.27;0.5118;0.8575;7148;2457;134658.26;204252.37;338910.63;64.87;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2014-09;2014;Atsimo-Atsinanana;rural;932328;5.84;176149;5.29;93.16;5.98;1.05;0;0;14.83;0.6295;0.6016;13197;3897;621265.42;38614.95;659880.37;77.07;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2026-03;2026;Itasy;rural;1113250;20.79;261810;4.25;80.47;16.42;0.31;1.08;1.34;26.34;0.5336;0.7573;32732;10738;552497.33;151401.5;703898.83;71.01;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2013-17;2013;Atsimo-Andrefana;rural;1559389;12.03;354229;-4.4;78.73;21.4;0.34;0;0.05;13.78;0.5983;0.6752;11739;3521;784230.83;239749.69;1023980.52;78.25;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2005-09;2005;Atsimo-Atsinanana;rural;729373;3;134164;5.44;94.17;4.18;1.2;0;0;6.77;0.6581;0.5781;6480;1865;306164.86;12552.67;318717.53;79.38;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
