id_observation;annee;region;superficie_foret_hors_ap_ha;superficie_foret_humide_ha;superficie_foret_seche_ha;superficie_foret_epineuse_ha;superficie_mangrove_ha;superficie_pin_ha;superficie_eucalyptus_ha;reboisement_annuel_ha;taux_deforestation_pct;rendement_carbonisation_pct;part_carbonisation_amelioree_pct;nombre_centres_carbonisation;production_bois_feu_m3_ebr;production_bois_charbon_m3_ebr;production_charbon_tonnes;offre_totale_m3_ebr;volume_transporte_tonnes;distance_moyenne_marche_km;cout_transport_ariary_tonne_km;prix_producteur_charbon_ariary_sac;source_principale;statut_donnee;commentaire_collecte
OFF-2002-16;2002;Melaky;223088.11;0.0;207306.38;0.0;15714.05;10.15;57.52;96.92;0.282;7;1.83;0;191176.36;137819.07;6270.77;328 995;39553.77;69.3;40.34;1114;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2026-22;2026;SAVA;269026.51;262592.09;4485.09;0.0;701.88;187.12;1060.32;482.92;1.134;21.4;36.79;1;250465.25;287058.28;39931.79;537523.53;77827.81;61.6;295.89;7314;projection_scenario_tendanciel;projection_scenario;
OFF-2023-16;2023;Melaky;203496.44;0.0;186975.89;0.0;15595.52;138.75;786.27;463.13;0.997;19.75;29.14;0;91630.24;100649.82;12922.15;192280.07;27089.61;65.8;242.66;6070;estimation_synthetique_calibree;historique_synthetique;
OFF-2021-06;2021;Amoron'i Mania;17 940;16723.32;267.71;0.0;0.0;0.0;949.24;371.7;1.403;18.58;27.54;0;26559.43;29496.38;3562.83;56055.81;7702.22;62.5;202.4;4924;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2024-02;2024;Vakinankaratra;26384.03;4249.71;0.0;0.0;0.0;9567.99;12566.33;4810.56;1.479;18.75;31.18;1;52618.04;297847.44;36290.78;350465.48;39229.69;71.3;241.08;6162;estimation_synthetique_calibree;historique_synthetique;source secondaire
OFF-2024-03;2024;Itasy;2169.87;12.53;13.73;0.0;0.0;0.0;2143.61;685.81;1.273;19.51;32.19;1;223.68;57049.58;7235.12;57273.26;5973.06;52.7;272.82;6502;estimation_synthetique_calibree;historique_synthetique;estimation
OFF-2007-16;2007;Melaky;219400.06;0.0;203679.1;0.0;15554.09;25.03;141.84;85.2;0.307;10.92;10.47;0;190290.49;129658.88;9207.16;319949.37;41802.16;66.7;59.52;1533;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2012-08;2012;Ihorombe;62033.06;55247.15;6445.29;0.0;0.0;51.09;289.53;175.13;0.852;;17.42;0;68878.19;58401.51;5047.1;127279.7;16536.69;73.3;92.64;2443;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2021-04;2021;Bongolava;4747.32;0,00;3269.4;0.0;0.0;0.0;1477.92;466.12;0.932;18.42;28.83;0;2795.1;17445.45;2088.22;20240.55;2215.46;90.8;182.6;5494;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2000-20;2000;Menabe;320288.17;0.0;306998.07;0.0;13270.23;2.98;16.89;86.26;0.283;7;3.66;0;182759.4;145271.99;6609.88;328031.38;38316.79;48.4;40;936;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2008-11;2008;Analanjirofo;362791.0;362530.22;77.15;0.0;0.0;27.54;156.08;89.46;0.528;10.45;10.44;0;402290.38;263938.69;17928.75;666229.07;87113.84;74.1;65.57;1861;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2028-15;2028;Betsiboka;26687.9;4683.01;18172.67;-0.0;0.39;1975.64;1856.19;960.24;0.898;22.23;38.61;2;27675.67;38502.09;5562.69;66177.75;9543.03;72.8;352.85;8958;projection_scenario_tendanciel;projection_scenario;
OFF-2009-02;2009;Vakinankaratra;17307.61;5288.06;0.0;0.0;0.0;5195.68;6823.87;1068.33;0.504;11.89;13.75;0;32396.89;252676.12;19530.31;285073.01;21846.3;68.5;79.38;2078;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2000-02;2000;Vakinankaratra;15359.37;5583.07;0.0;0.0;0,00;4226.0;5550.31;1134.58;0.571;7;4.44;0;26764.61;244598.54;11129.23;271363.16;13943.6;68.4;40;906;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2011-02;2011;Vakinankaratra;18387.65;5188.49;0.0;0.0;0.0;5705.59;7493.57;1922.1;1.032;11.6;16.47;0;41365.96;239738.35;18070.11;281104.3;;68.2;88.95;2380;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2021-19;2021;Anosy;170099.24;74388.26;4 491;89594.58;0.0;0.0;1625.32;522.59;1.685;17.43;25.09;0;58092.03;69401.65;7860.93;127493.67;n/a;48.4;174.9;4811;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2011-13;2011;Boeny;159396.67;0.0;131981.07;0.0;26899.28;180.71;335.61;304.67;0.789;12.17;17.06;0;189554.03;125923.15;9959.24;315477.17;42286.3;32.1;74.63;2113;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2028-02;2028;Vakinankaratra;30737.16;3974.21;0.0;0.0;0.0;11568.81;15194.15;6488.38;1.105;20.74;35.47;1;67240.98;337199.15;45452.84;404440.13;49374.7;69.8;374.81;9294;projection_scenario_tendanciel;projection_scenario;
OFF-2004-01;2004;Analamanga;61260.38;20246.98;426.92;0.0;0.0;217.2;40369.29;4258.55;0.545;8.46;3.91;0;300638.57;1481600.52;81509.94;1782239.09;120953.09;20.3;;1217;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2022-14;2022;Sofia;245499.78;152439.36;76549.81;0.0;15639.78;130.62;740.2;413.08;1.189;19.27;29.35;0;378107.2;394217.31;49386.35;772324.52;108556.11;57.7;196.16;5182;estimation_synthetique_calibree;historique_synthetique;estimation
OFF-2015-17;2015;Atsimo-Andrefana;615526.62;0.0;134759.08;474909.57;3795.82;0.0;2062.15;332.34;0.368;14.62;19.96;0;258570.67;206845.98;19660.1;465416.65;62664.01;56.9;123.69;;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2027-21;2027;DIANA;234053.07;134602.09;44173.13;0.0;17527.15;37750.69;0.0;9238.28;1.175;24.27;52.58;23;1100406.63;177086.33;27941.0;1277492.96;220984.81;43.3;335.6;8516;projection_scenario_tendanciel;projection_scenario;source secondaire
OFF-2023-13;2023;Boeny;151151.66;0.0;122809.49;0.0;26717.93;568.48;1055.75;743.3;0.81;22.77;46.16;13;113870.3;113527.12;16805.74;227397.42;34277.36;29.8;226.82;5379;GIZ_PAGE2_2024 + estimation_synthetique;historique_synthetique;donnee agregee
OFF-2022-02;2022;Vakinankaratra;24687.1;4411.79;0.0;0.0;0.0;8764.39;11510.91;5063.64;1.315;18.21;30.53;1;59568.46;288517.44;34156.58;348085.9;38730.72;72.0;216.81;5691;estimation_synthetique_calibree;historique_synthetique;source secondaire
OFF-2003-14;2003;Sofia;285592.4;183435.57;86367.38;0.0;15700.38;13.36;75.71;81.05;0.307;7.23;6.56;0;812196.89;595374.03;27983.15;1407570.91;169141.62;56.9;40;1099;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2011-16;2011;Melaky;218391.59;0.0;202365.29;0.0;15736.5;43.47;246.33;161.43;0.748;12.82;16.34;0;154851.59;118069.4;9841.02;272920.99;35942.92;69.6;79.54;2343;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2021-13;2021;Boeny;155108.45;0.0;126425.27;0.0;27370.84;459.32;853.02;608.37;1.057;22.13;45.97;10;116923.24;113330.02;16302.15;230253.25;34413.95;33.6;205.69;4851;GIZ_PAGE2_2024 + estimation_synthetique;historique_synthetique;donnee agregee
OFF-2010-04;2010;Bongolava;4174.4;0.0;3434.53;0.0;0.0;0.0;739.87;223.62;0.312;12.3;14.23;0;3691.54;17888.14;1429.88;21579.69;1836.98;89.8;81.31;ND;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2030-08;2030;Ihorombe;48551.39;41758.7;5162.79;0.0;0.0;244.48;1385.41;478.17;0.934;22.49;39.66;2;25546.6;33652.12;4919.19;59 199;8632.12;76.0;387.92;10735;projection_scenario_tendanciel;projection_scenario;donnee agregee
OFF-2005-09;2005;Atsimo-Atsinanana;128938.36;128811.17;0.0;0.0;0.0;19.08;108.11;96.03;0.584;9.2;8.09;0;158472.46;110474.32;6602.79;268946.79;33939.33;;52.62;1296;Etude_JariAla_2005 + simulation_utilisateur;historique_synthetique;donnee agregee
OFF-2019-06;2019;Amoron'i Mania;18498.22;17428.64;276.61;0.0;0.0;0.0;792.98;145.13;;15.91;24.7;0;42529.21;32070.3;3316.03;74599.5;10374.4;62.4;169.97;4319;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2013-01;2013;Analamanga;71265.39;18762.11;405.29;0.0;0.0;278.8;51819.19;7212.06;1.009;13.23;15.91;0;418001.24;1694357.83;145691.48;2112359.07;194707.24;18.4;100.12;2164;;historique_synthetique;a verifier
OFF-2007-09;2007;Atsimo-Atsinanana;127274.09;127100.59;0.0;0.0;0.0;26.03;147.48;99.64;0.576;9.79;8.63;0;162767.68;107129.9;6817.08;n/a;34888.19;63.2;57.69;1723;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2005-02;2005;Vakinankaratra;16481.47;5431.61;0.0;0.0;0.0;4776.52;6 273;1167.11;0.496;9.68;4.79;0;34962.38;234615.82;14761.2;269578.2;18397.41;72.7;48.58;1310;Etude_JariAla_2005 + simulation_utilisateur;historique_synthetique;estimation
OFF-2029-03;2029;Itasy;2902.94;11.56;12.72;0.0;0.0;;2878.66;809.75;1.019;22.51;35.08;1;244.89;73307.6;10725.39;73552.49;8838.9;48.7;348.99;9349;projection_scenario_tendanciel;projection_scenario;donnee agregee
OFF-2018-02;2018;Vakinankaratra;21932.58;4771.41;0.0;0.0;0.0;7418.25;9742.92;1944.93;1.546;17.09;25.47;0;48773.75;284533.81;31604.5;333 308;34694.97;71.9;155.23;4313;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2027-09;2027;Atsimo-Atsinanana;97134.67;95772.3;0.0;0.0;0.0;204.36;1158.02;498.14;1.099;21.03;32.99;1;54605.26;58047.15;7936.62;112652.41;16336.98;62.9;319.47;8352;projection_scenario_tendanciel;projection_scenario;
OFF-2018-07;2018;Vatovavy-Fitovinany;73918.66;73143.14;0.0;0.0;0.0;0.0;775.53;146.3;1.437;16,62;26.01;0;99213.21;73577.26;7948.98;172790.46;24376.54;86.5;156.51;4422;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2004-12;2004;Alaotra-Mangoro;262426.22;211861.53;321.03;0.0;0.0;34117.74;16125.93;5064.21;0.551;8.6;4.12;0;1245531.79;728697.74;40756.88;1974229.52;257616.36;63.1;51.2;1269;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2007-03;2007;Itasy;823.5;15.24;15.69;0.0;0.0;0.0;792.57;131.89;0.372;9.54;9.28;0;144.54;29330.48;1819.46;29475.02;1517.98;47.8;65.66;1439;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2000-09;2000;Atsimo-Atsinanana;132426.7;132403.02;;0.0;0.0;3.55;20.13;102.8;0.291;7;4.4;0;137935.29;119416.69;5433.46;257351.99;29283.79;68.6;40;989;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2007-19;2007;Anosy;208909.71;90259.02;5076.79;112841.72;0.0;0.0;732.19;142.84;0.687;10.32;9.1;0;132203.7;105949.87;7110.02;238153.57;29626.88;46.1;58.65;1465;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2020-07;2020;Vatovavy-Fitovinany;71268.82;70387.91;0.0;0.0;0.0;0.0;880.91;285.15;1.43;16.82;25.33;0;73116.34;68841.84;7526.06;141958.18;19332.31;82.6;171.19;5198;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2005-03;2005;Itasy;766.27;15.42;15.84;0.0;0.0;0.0;735.01;125.73;0.463;9.21;7.46;0;142.92;27746.65;1660.16;27889.57;1387.05;53.6;51.11;1261;Etude_JariAla_2005 + simulation_utilisateur;historique_synthetique;a verifier
OFF-2000-19;2000;Anosy;218455.29;94249.53;5249.43;118440.43;0.0;0.0;515.9;150.19;0.465;7;1.52;0;120619.25;115531.51;5256.68;236150.77;26021.95;46.8;40;936;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2016-05;2016;Haute Matsiatra;58846.35;35978.07;1288.54;0.0;0.0;18995.83;2583.91;2425.59;0.479;n/a;21.0;0;189985.6;115539.2;11088.89;305524.8;43290.3;71.3;121.03;3635;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2024-04;2024;Bongolava;4983.77;0.0;3 123;0.0;0.0;0.0;1860.73;634.96;0.998;18.69;31.0;1;2747.28;16627.93;2019.72;19375.2;2150.68;89.1;224.02;7180;estimation_synthetique_calibree;historique_synthetique;estimation
OFF-2002-08;2002;Ihorombe;66240.14;59402.83;6771.16;0.0;0.0;9.92;56.23;93.15;0,31;7;6.21;0;95573.59;63479.1;2888.3;159052.7;19571.65;71.7;41.55;1028;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2015-10;2015;Atsinanana;153349.97;149916.31;0.0;0.0;0.0;0.0;3433.67;537.18;0.416;15.36;18.07;0;176457.24;180177.68;17983.84;356634.92;46509.05;61.3;115.87;3083;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2026-20;2026;Menabe;275734.8;0.0;261920.34;0.0;12587.19;184.09;1043.18;476.93;0.962;20.51;34.4;1;80901.0;89209.72;11895.81;170110.72;24316.74;46.9;282.38;7313;projection_scenario_tendanciel;projection_scenario;a verifier
OFF-2001-19;2001;Anosy;217155.04;93704.23;5225.9;117674.2;0.0;0.0;550.71;153.5;0.468;7.65;3.88;0;145357.02;116716.16;5802.85;262073.18;30922.6;44.6;41.37;1004;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2025-10;2025;Atsinanana;131555.87;125631.73;0.0;0.0;0.0;0.0;5924.14;1603.41;1.213;19.13;32.4;1;118502.01;127708.48;15876.07;246210.49;34348.74;58.0;244.21;6974;projection_scenario_tendanciel;projection_scenario;
OFF-2024-07;2024;Vatovavy-Fitovinany;66430.48;65145.8;0.0;0.0;0.0;0.0;1284.68;468.11;1.294;20.4;34.25;1;50988.39;58330.18;7733.34;109318.57;15519.25;83.0;246.21;6652;estimation_synthetique_calibree;historique_synthetique;donnee agregee
OFF-2007-12;2007;Alaotra-Mangoro;262250.45;207899.18;316.38;0.0;0.0;36692.15;17342.74;5988.53;0.587;9.81;10.62;0;1410415.93;675606.48;43095.28;2086022.41;289213.0;62.4;68.2;1661;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2024-10;2024;Atsinanana;133666.72;128039.41;0.0;0.0;0.0;0.0;5627.31;1291.91;1.219;20.28;30.01;1;114597.94;132465.41;17465.65;247063.35;34949.46;57.2;239.94;6073;estimation_synthetique_calibree;historique_synthetique;valeur saisie manuellement
OFF-2019-16;2019;Melaky;214419.92;0.0;197601.41;0.0;16219.16;89.9;509.44;152.56;1.168;16.95;26.11;0;157806.27;108598.18;11966.99;266404.45;38 218;69.6;167.72;4719;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2019-10;2019;Atsinanana;145475.89;141127.34;0.0;0.0;0.0;0.0;4348.55;482.62;1.596;16.69;27.46;0;176010.74;155022.7;16814.49;331033.43;45469.82;61.1;159.43;n/a;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2027-19;2027;Anosy;153 048;;4066.84;79891.17;0.0;0.0;2405.53;706.45;1.374;21.22;35.42;1;46 366;57504.71;7930.61;103870.24;118791.12;46.2;283.75;7620;projection_scenario_tendanciel;projection_scenario;donnee agregee
OFF-2000-22;2000;SAVA;362995.36;356615.65;5604.72;0.0;754.09;3.14;17.77;90.72;0.557;7;0;0;602688.08;532210.7;24215.59;1134898.78;128340.64;-;40;884;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2002-05;2002;Haute Matsiatra;57987.68;40158.21;1414.08;0.0;0.0;14449.85;1965.54;1464.64;0.49;7.98;5.8;0;174058.41;128149.85;6647.56;302208.26;36781.51;66.5;43.69;1123;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2015-19;2015;Anosy;193409.77;83597.85;4 748;103976.32;0.0;0.0;1087.11;270.19;0.473;14.23;18.29;0;112300.64;88352.76;8173.76;200653.39;26916.6;45.8;117.24;2987;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2018-08;2018;Ihorombe;58476.98;51643.9;6239.03;0.0;0.0;89.11;504.94;142.51;1.588;;24.6;0;68236.1;48144.19;5050.64;116380.29;16424.02;76.8;154.88;3911;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2029-09;2029;Atsimo-Atsinanana;94323.36;92748.54;0.0;0.0;0.0;236.22;1338.6;591.64;1.047;22.59;39.06;2;52263.76;60175.41;8835.04;112439.16;16652.21;60.8;375.05;9941;projection_scenario_tendanciel;projection_scenario;estimation
OFF-2023-05;2023;Haute Matsiatra;63209.67;31574.47;1199.84;0.0;0.0;26791.09;3644.26;;1.381;18.42;;1;201183.36;111397.91;13338.19;312581.27;47150.32;68.7;208.1;6495;estimation_synthetique_calibree;historique_synthetique;donnee agregee
OFF-2030-11;2030;Analanjirofo;263818.1;262091.57;60.14;0.0;0.0;249.96;1416.43;532.34;1.036;23.2;39.49;2;111983.94;146962.45;22161.56;258946.39;38329.58;68.6;391.49;10455;projection_scenario_tendanciel;projection_scenario;a verifier
OFF-2002-12;2002;Alaotra-Mangoro;262412.76;214206.12;323.79;0.0;0.0;32514.64;15368.21;5503.99;0.275;7.26;6.71;0;1429874.9;705476.14;33305.46;2135351.04;284687.96;63.0;40;1048;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2024-16;2024;Melaky;200454.96;0.0;184061.43;0.0;15385.5;151.21;856.83;400.87;0.894;20.11;30.22;1;82557.44;91184.84;11922.05;173742.27;24636.42;72.4;264.28;6355;estimation_synthetique_calibree;historique_synthetique;estimation
OFF-2006-15;2006;Betsiboka;29166.94;5981.38;21837.87;0.0;0.42;694.64;652.63;194.94;0.446;9.13;6.54;0;60 216;58547.46;3473.29;118763.34;13686.96;71.7;55.31;1438;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2022-17;2022;Atsimo-Andrefana;536251.63;0.0;125806.72;403349.32;3964.56;0.0;3131.04;850.99;1.623;18.08;26.09;0;163075.89;157236.9;18476.1;320312.79;44504.06;54.9;224.99;5338;estimation_synthetique_calibree;historique_synthetique;donnee agregee
OFF-2005-11;2005;Analanjirofo;370082.33;369879.45;78.35;0.0;0.0;18.68;105.85;81.74;0.465;9.73;8.83;0;401538.83;295250.74;18666.21;696789.57;87583.28;78.5;46.89;1510;Etude_JariAla_2005 + simulation_utilisateur;historique_synthetique;a verifier
OFF-2030-19;2030;Anosy;146255.1;63528.15;3880.1;76052.18;0.0;0.0;2794.68;797.88;1.08;22,54;39.13;2;43411.47;54 325;7 958;97736.12;14339.64;46.9;427.83;10152;projection_scenario_tendanciel;projection_scenario;estimation
OFF-2030-18;2030;Androy;120539.87;0.0;1771.47;117145.47;-;0.0;1621.09;538.0;1.227;22.84;36.09;1;31551.94;38356.66;5695.37;69908.6;10349.56;78.3;438.89;11307;projection_scenario_tendanciel;projection_scenario;
OFF-2002-17;2002;Atsimo-Andrefana;686060.87;0.0;147495.48;533163.32;4030.48;0.0;1371.59;186.78;0.319;7.83;;0;323999.03;262978.38;13380.03;586977.4;69291.45;54.1;43.1;1043;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2022-21;2022;DIANA;242045.1;146587.61;47799.41;0.0;18744.95;28913.14;0.0;8911.25;1.382;22.45;44.65;20;1276082.01;208587.44;30436.32;1484669.45;254652.54;49.0;192.82;5546;GIZ_PAGE2_2024 + estimation_synthetique;historique_synthetique;source secondaire
OFF-2001-18;2001;Androy;188095.23;0.0;2422.19;185626.41;2.1;0.0;44.52;97,73;0.349;7.29;2.91;0;127890.88;87881.9;4164.5;215772.78;26435.25;85.0;40;1071;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2013-14;2013;Sofia;269218.76;170957.64;82309.63;0.0;15579.9;55.74;315.85;164.7;0.851;13.18;16.7;0;614257.37;517176.24;44313.38;1131433.61;146903.3;57.7;89.15;2688;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2029-07;2029;Vatovavy-Fitovinany;61770.52;59952.75;0.0;0.0;0.0;0.0;1817.77;555.77;1.031;22.24;39.98;2;41851.76;49637.34;7176.01;91489.1;13417.65;78.0;397.33;10025;projection_scenario_tendanciel;projection_scenario;a verifier
OFF-2008-15;2008;Betsiboka;28993.84;;21651.12;0.0;0.41;735.39;690.93;ND;0.453;10.88;10.21;0;56506.52;56490.34;3994.43;112996.86;13446.61;68.2;68.0;1770;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2011-01;2011;Analamanga;68559.43;19241.71;413.27;0.0;0.0;261.71;48642.74;6665.31;0,89;12.29;17.83;0;376324.81;1659148.9;132541.18;2035473.71;176422.23;18.8;91.34;2065;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2023-03;2023 ;Itasy;2033.6;12.76;13.96;0.0;0.0;0.0;2006.89;602.41;1.312;18.16;31.78;1;204.17;58951.5;6958.01;59155.67;5742.32;46.5;211.4;6083;estimation_synthetique_calibree;historique_synthetique;source secondaire
